75,Java,963,1270,3751
22,Java,201,112,644
70,Java,1911,2368,5099
2,Java,2855,1217,5256
56,Java,577,158,2839
163,Java,1976,3965,10837
6,Java,51,0,258
62,Java,637,334,3137
49,Java,1018,1682,6309
105,Java,1513,2782,5049
8,Java,151,0,533
1,Java,64,34,425
49,Java,1108,1276,5097
191,Java,2342,5167,7134
81,Java,2719,2821,9638
12,Java,114,29,394
12,Java,93,37,433
37,Java,642,422,5529
5,Java,30,24,224
38,Java,1189,826,4044
9,Java,80,42,307
7,Java,55,0,186
73,Java,631,284,1948
16,Java,250,523,1030
82,Java,2174,1526,7663
79,Java,1986,2241,7945
42,Java,757,1494,2680
2,Java,26,70,77
16,Java,143,52,508
15,Java,365,1781,2378
18,Java,316,294,1619
7,Java,76,73,342
56,Java,1864,3305,7826
1,Java,11,23,82
11,Java,401,890,1227
23,Java,333,374,1483
196,Java,2231,1402,9929
17,Java,221,116,1000
49,Java,613,630,2671
19,Java,247,296,1177
2,Java,34,52,272
18,Java,223,198,1370
44,Java,1270,2447,6102
2,Java,83,79,392
55,Java,1042,1354,5896
39,Java,672,1175,5108
259,Java,4031,3432,17408
20,Java,264,97,1255
10,Java,430,499,2526
5,Java,175,302,332
5,Java,150,377,576
1,Java,50,17,214
1,Java,11,17,54
2,Java,26,14,84
22,Java,415,715,1803
33,Java,671,1124,3944
6,Java,22,28,55
28,Java,208,91,853
13,Java,60,43,250
15,Java,125,47,506
3,Java,15,7,111
21,Java,667,2069,1698
5,Java,168,139,571
146,Java,3182,8375,16014
4,Java,72,83,286
234,Java,5373,29819,26285
2,Java,55,8,203
31,Java,613,195,3146
9,Java,125,34,388
3,Java,75,81,257
2,Java,60,70,130
16,Java,729,2702,2033
59,Java,786,515,2170
7,Java,141,81,425
18,Java,153,62,629
22,Java,338,826,1694
26,Java,949,1522,3219
65,Java,1110,821,5035
79,Java,1587,2474,7941
5,Java,44,1,149
20,Java,260,285,1582
7,Java,170,151,769
9,Java,253,393,659
8,Java,122,2,716
34,Java,1127,2594,4517
4,Java,51,12,214
5,Java,75,20,475
1,Java,10,15,31
49,Java,875,272,2475
51,Java,560,0,1729
69,Java,763,1014,2896
5,Java,190,8,913
125,Java,2717,2220,13394
10,Java,182,198,742
11,Java,358,1344,2005
27,Java,252,88,1134
1,Java,11,16,50
1,Java,4,0,28
21,Java,379,332,1192
43,Java,744,783,2398
123,Java,1147,768,3974
59,Java,829,1270,3807
12,Java,65,0,230
38,Java,1611,1816,4106
88,Java,890,657,5053
62,Java,658,419,2881
3,Java,40,0,249
3,Java,143,536,668
10,Java,361,452,1491
16,Java,799,475,2583
45,Java,820,2972,2801
49,Java,759,102,2096
29,Java,392,463,1441
6,Java,63,50,263
9,Java,112,59,481
8,Java,76,259,396
7,Java,84,50,500
6,Java,116,43,508
2,Java,35,23,88
6,Java,89,112,314
5,Java,61,50,256
11,Java,102,217,368
7,Java,85,147,362
8,Java,126,13,409
5,Java,62,50,242
27,Java,290,230,1292
250,Java,2336,295,7413
5,Java,94,1,354
26,Java,795,470,3606
14,Java,226,41,1325
8,Java,84,41,311
16,Java,184,180,723
24,Java,231,383,845
12,Java,190,71,746
18,Java,126,358,542
34,Java,680,932,2615
6,Java,47,21,196
64,Java,989,3248,2104
9,Java,36,108,108
329,Java,4063,5469,15127
7,Java,172,604,646
126,Java,3392,3862,11891
69,Java,1169,544,2744
91,Java,1635,1005,4922
12,Java,128,238,417
15,Java,114,309,333
18,Java,259,513,1154
89,Java,736,1827,2226
95,Java,1231,1709,4381
38,Java,908,912,3367
21,Java,710,114,1271
11,Java,1042,96,1629
9,Java,141,328,432
59,Java,545,2908,3558
2,Java,12,3,33
6,Java,103,27,205
1716,Java,47165,52760,185250
14,Java,169,153,438
1615,Java,58381,110638,261209
82,Java,1386,2206,6412
2,Java,109,49,391
46,Java,1152,822,4156
9,Java,143,172,646
16,Java,137,32,305
9,Java,171,255,363
10,Java,65,195,530
3,Java,7,1,61
11,Java,230,724,1283
64,Java,821,1581,4068
44,Java,526,220,1978
15,Java,259,43,1022
325,Java,10446,11057,55888
19,Java,356,978,1338
3,Java,30,85,93
4,Java,45,111,344
2,Java,84,242,325
1,Java,41,123,323
1,Java,30,94,225
92,Java,961,21,4288
45,Java,515,59,3131
17,Java,125,166,386
78,Java,1456,4776,7905
33,Java,327,118,1636
21,Java,350,954,2192
1,Java,14,7,47
107,Java,867,1828,3069
56,Java,519,430,3243
111,Java,868,373,2638
12,Java,183,683,1460
6,Java,24,29,111
3,Java,13,29,119
7,Java,185,87,579
6,Java,125,162,658
32,Java,145,1463,498
1,Java,33,10,127
24,Java,355,141,1987
22,Java,344,417,1609
14,Java,231,103,827
155,Java,2209,3617,9185
53,Java,1127,1934,3837
611,Java,7627,17689,38986
3,Java,63,87,193
56,Java,1191,1819,5124
33,Java,365,749,1041
2,Java,36,52,168
5,Java,79,82,277
2,Java,92,109,304
43,Java,698,269,1897
449,Java,6589,5096,28861
20,Java,194,253,699
31,Java,479,602,2130
12,Java,897,1223,958
37,Java,440,469,1836
92,Java,1650,1924,6054
21,Java,323,358,1155
64,Java,785,595,2920
2,Java,106,138,529
7,Java,112,88,418
26,Java,239,91,912
2,Java,11,20,56
15,Java,262,230,855
20,Java,312,256,1492
31,Java,360,716,1296
73,Java,2354,2558,10604
4,Java,118,10,616
417,Java,4858,14090,32281
26,Java,421,63,1764
36,Java,1260,316,3114
35,Java,410,227,1524
40,Java,907,1506,2929
74,Java,1050,940,3841
7,Java,179,177,1341
7,Java,202,161,1202
27,Java,489,367,1484
5,Java,58,12,238
7,Java,117,81,493
5,Java,167,104,608
7,Java,93,183,371
41,Java,667,282,1810
4,Java,625,2211,9650
6,Java,94,213,325
6,Java,105,23,460
8,Java,74,16,302
9,Java,96,107,358
2,Java,50,102,134
3,Java,93,39,220
5,Java,69,23,179
140,Java,967,324,3051
3,Java,37,0,132
3,Java,50,3,283
1,Java,17,2,81
20,Java,826,450,1956
214,Java,3342,12942,13973
10,Java,118,116,510
53,Java,1015,1666,3868
6,Java,147,120,535
3,Java,46,22,249
3,Java,44,12,215
32,Java,527,142,3038
4,Java,44,52,143
4,Java,164,127,709
4,Java,47,58,208
4,Java,50,39,181
4,Java,53,66,198
10,Java,128,135,514
4,Java,192,591,1079
9,Java,391,101,1854
40,Java,451,232,2033
31,Java,226,187,837
7,Java,79,0,184
4,Java,69,41,330
16,Java,322,373,1361
38,Java,317,42,1536
10,Java,70,73,3811
17,Java,316,699,1687
182,Java,1115,3053,6474
2,Java,22,10,124
1,Java,55,86,169
56,Java,1071,819,5434
120,Java,897,3075,3029
36,Java,493,800,2744
10,Java,100,60,454
3,Java,59,44,338
82,Java,1348,1393,5888
77,Java,1586,3947,9650
9,Java,391,1384,3803
4,Java,67,82,630
14,Java,149,360,666
9,Java,65,89,234
3,Java,38,18,169
30,Java,341,250,1457
10,Java,143,124,690
136,Java,2075,1570,8255
16,Java,186,53,1107
4,Java,59,76,179
10,Java,495,155,1587
15,Java,458,1025,1590
12,Java,172,241,1038
8,Java,121,76,355
81,Java,791,1537,3546
5,Java,37,83,558
191,Java,2055,1055,5544
168,Java,2585,3143,12822
318,Java,6693,3609,29064
23,Java,279,11,864
26,Java,923,1307,4528
58,Java,1960,2176,9823
33,Java,414,762,2111
34,Java,652,1024,3690
28,Java,579,1441,2818
28,Java,430,314,2018
9,Java,140,362,667
3,Java,91,51,401
31,Java,1142,731,7157
19,Java,134,40,699
13,Java,125,9,734
19,Java,446,279,1282
35,Java,730,2540,4026
43,Java,304,2788,716
45,Java,448,171,1765
41,Java,469,1192,2089
64,Java,1168,208,3781
8,Java,63,41,372
2,Java,164,1730,532
31,Java,550,496,2300
25,Java,388,673,1239
33,Java,745,1239,3556
92,Java,1636,273,5139
15,Java,234,372,810
8,Java,109,158,381
4,Java,225,316,914
14,Java,142,56,452
39,Java,347,1288,884
4,Java,57,1,222
4,Java,130,238,301
14,Java,176,165,739
4,Java,50,0,231
83,Java,940,1415,3548
100,Java,1437,959,4593
18,Java,201,60,562
13,Java,132,63,410
6,Java,66,74,376
13,Java,126,56,748
156,Java,2183,3288,6868
30,Java,1173,178,4436
31,Java,712,184,3158
8,Java,93,44,377
2,Java,130,81,311
6,Java,244,205,626
50,Java,2502,2616,5200
5,Java,204,131,673
325,Java,3797,18465,27341
11,Java,97,0,315
22,Java,369,375,1310
2,Java,28,3,97
87,Java,1089,2169,3509
68,Java,734,310,2628
4,Java,49,18,183
15,Java,185,41,615
3,Java,41,5,150
64,Java,920,1527,5887
18,Java,199,132,1739
4,Java,52,39,881
7,Java,70,22,219
127,Java,1382,830,5317
33,Java,796,1346,2480
24,Java,1090,421,5614
15,Java,196,46,853
14,Java,206,137,1167
9,Java,173,121,935
25,Java,619,807,3146
1,Java,21,1,66
7,Java,24,10,94
54,Java,402,1443,1816
13,Java,108,48,598
15,Java,127,52,454
62,Java,1341,2084,4830
140,Java,1721,686,7232
12,Java,234,41,943
35,Java,423,852,1806
8,Java,172,40,660
5,Java,103,98,556
30,Java,360,751,1605
59,Java,611,651,2668
2,Java,42,80,327
78,Java,929,368,4661
12,Java,229,287,1135
13,Java,161,81,600
8,Java,80,34,263
22,Java,346,128,1171
3,Java,35,6,100
9,Java,320,558,1701
20,Java,283,501,1358
30,Java,230,196,767
27,Java,665,1065,2867
37,Java,501,135,2947
4,Java,63,27,322
28,Java,488,164,3417
22,Java,143,605,357
103,Java,1353,3828,3986
21,Java,289,91,1072
22,Java,376,82,1813
6,Java,85,99,790
297,Java,4897,5192,17673
29,Java,571,492,1788
6,Java,66,25,263
18,Java,269,24,1146
30,Java,374,4,1641
1,Java,6,24,35
17,Java,350,816,1018
47,Java,971,3221,3259
3,Java,36,10,145
18,Java,319,598,1350
14,Java,189,147,1058
5,Java,18,17,73
3,Java,337,105,1045
2,Java,162,22,460
1,Java,89,15,246
3,Java,41,0,176
32,Java,418,259,2034
24,Java,429,874,1325
5,Java,42,94,308
20,Java,170,4,705
14,Java,265,110,1298
11,Java,208,134,837
19,Java,233,98,814
16,Java,216,58,957
2,Java,33,0,139
6,Java,35,3,105
2,Java,83,64,375
6,Java,112,71,579
45,Java,709,1496,2526
4,Java,157,283,542
28,Java,499,213,1759
29,Java,350,1222,1480
4,Java,44,2,291
36,Java,470,37,1641
45,Java,512,466,1920
73,Java,963,713,3198
160,Java,2285,3825,8444
3,Java,21,10,85
3,Java,28,56,76
6,Java,119,113,375
6,Java,100,83,258
363,Java,3763,14051,17144
37,Java,553,296,2504
12,Java,377,982,2771
19,Java,509,402,1759
74,Java,988,296,3834
7,Java,116,137,476
8,Java,71,135,340
127,Java,2231,5632,14732
34,Java,277,396,1127
2,Java,90,11,509
4,Java,125,58,506
56,Java,803,946,3427
8,Java,226,98,1582
8,Java,108,29,481
2,Java,35,54,227
13,Java,236,351,1200
170,Java,2309,7332,7134
36,Java,398,189,2057
25,Java,478,395,2935
31,Java,1221,592,8618
97,Java,1875,1611,5951
5,Java,281,144,907
45,Java,471,497,2308
48,Java,642,720,2152
4,Java,74,80,324
4,Java,102,123,447
7,Java,106,2,518
35,Java,34,0,750
13,Java,339,196,1521
80,Java,958,482,3051
12,Java,377,337,800
1,Java,25,2,55
5,Java,348,126,1079
4,Java,36,15,104
9,Java,43,34,296
70,Java,1234,854,6052
56,Java,987,2101,3720
9,Java,116,85,543
12,Java,268,161,1015
8,Java,39,19,214
72,Java,1398,503,5012
23,Java,328,302,1943
21,Java,202,80,870
16,Java,308,125,1311
219,Java,4366,9017,8089
11,Java,251,172,1242
5,Java,73,5,354
11,Java,291,261,1096
46,Java,326,10,1574
4,Java,59,51,250
12,Java,142,204,532
25,Java,466,800,1935
48,Java,1429,2274,6035
40,Java,363,221,1075
10,Java,154,70,628
32,Java,358,1399,1465
98,Java,1137,2772,5773
3,Java,78,136,351
24,Java,515,876,4545
1,Java,31,1,136
3,Java,311,140,1743
224,Java,2230,3164,9392
47,Java,616,398,2179
2,Java,12,5,27
15,Java,358,635,1428
5,Java,189,414,1178
29,Java,172,27,770
54,Java,636,325,1316
24,Java,227,83,1033
11,Java,46,18,169
5,Java,132,626,4342
35,Java,417,36,1559
10,Java,151,40,570
3,Java,48,17,155
19,Java,161,96,972
1,Java,53,135,337
71,Java,700,1585,3744
15,Java,329,214,1199
39,Java,821,5950,3542
45,Java,1443,824,3632
42,Java,576,238,2671
30,Java,362,412,1448
2,Java,23,5,144
13,Java,76,1,198
24,Java,310,29,1255
5,Java,150,13,699
19,Java,393,465,2591
10,Java,122,20,572
10,Java,51,143,115
49,Java,422,182,1430
13,Java,80,40,315
5,Java,70,183,569
19,Java,309,660,1554
32,Java,454,691,1327
3,Java,20,15,69
2,Java,119,44,614
65,Java,1247,1321,4190
66,Java,826,1582,2268
4,Java,95,10,329
2,Java,29,7,153
65,Java,1204,2355,3657
34,Java,304,771,1073
25,Java,321,161,1770
6,Java,88,44,234
66,Java,951,1237,3464
52,Java,664,899,2347
21,Java,417,613,976
24,Java,374,612,1189
2,Java,84,54,356
5,Java,50,20,297
4,Java,44,48,234
4,Java,20,9,126
5,Java,37,46,126
405,Java,3987,42,18487
35,Java,734,672,3063
13,Java,184,55,779
446,Java,8103,3558,31982
6,Java,94,52,543
14,Java,313,272,1090
32,Java,459,687,1903
11,Java,209,284,941
19,Java,324,703,1415
10,Java,139,63,505
31,Java,400,1203,1665
17,Java,95,194,424
23,Java,259,240,1124
7,Java,71,48,316
12,Java,132,243,506
7,Java,163,58,989
2,Java,36,37,120
1,Java,38,20,200
3,Java,112,71,358
2,Java,65,0,267
33,Java,467,906,1883
27,Java,181,220,902
6,Java,73,320,360
10,Java,251,59,1024
2,Java,57,57,383
927,Java,37877,44894,324183
71,Java,4047,9181,23872
16,Java,239,140,819
7,Java,101,99,465
84,Java,1141,29,4802
20,Java,134,0,484
10,Java,157,226,715
37,Java,294,6,1062
3,Java,14,6,67
31,Java,225,55,1120
3,Java,37,113,173
10,Java,77,164,367
2,Java,19,16,130
350,Java,12872,30546,86695
8,Java,259,290,1201
823,Java,10396,7274,46371
12,Java,146,174,559
12,Java,105,2,521
103,Java,853,297,3832
5,Java,47,9,209
240,Java,4121,3228,17652
187,Java,2569,2608,15241
1,Java,6,8,15
73,Java,1663,881,3756
9,Java,114,83,524
7,Java,52,4,230
16,Java,216,254,878
1,Java,1,0,3
21,Java,318,609,2201
6,Java,37,89,146
11,Java,147,83,505
3239,Java,61598,82446,412183
29,Java,589,353,2724
208,Java,6334,17895,59662
4,Java,32,8,199
24,Java,283,53,718
60,Java,488,1432,2053
26,Java,329,149,1215
7,Java,100,23,391
14,Java,74,94,219
202,Java,1247,2111,3928
19,Java,402,644,1886
17,Java,321,333,1351
180,Java,2035,2067,7581
16,Java,34,27,315
18,Java,186,781,592
8,Java,90,160,378
125,Java,619,677,1470
90,Java,1162,1477,5309
11,Java,161,235,612
10,Java,242,146,1173
7,Java,127,185,395
12,Java,167,175,586
77,Java,980,1245,4606
44,Java,556,390,2487
24,Java,293,678,1145
20,Java,323,761,2245
11,Java,149,396,808
2,Java,52,185,330
12,Java,190,216,722
60,Java,1175,1014,3752
4,Java,81,249,361
10,Java,171,1,718
67,Java,689,1657,2662
93,Java,1889,2162,6953
21,Java,105,24,538
11,Java,63,41,155
29,Java,143,117,421
101,Java,2201,6349,12821
12,Java,445,61,1580
2,Java,35,79,133
2,Java,139,73,757
2,Java,97,69,642
30,Java,425,455,1284
16,Java,222,137,1012
11,Java,168,120,595
30,Java,396,134,1610
9,Java,208,88,730
10,Java,193,88,1024
5,Java,94,42,261
10,Java,208,38,883
5,Java,223,684,1014
2,Java,37,3,211
11,Java,178,191,842
9,Java,133,208,562
4,Java,32,0,114
6,Java,46,49,264
7,Java,158,174,596
25,Java,355,1018,2094
4,Java,31,160,192
11,Java,329,794,1392
43,Java,502,1362,2575
24,Java,288,228,1627
7,Java,87,18,428
7,Java,120,126,570
35,Java,444,889,2717
1,Java,20,12,58
19,Java,546,2164,4605
10,Java,171,35,572
5,Java,177,298,765
4,Java,114,415,515
16,Java,481,392,2473
2,Java,114,80,550
5,Java,59,50,311
26,Java,483,498,1900
119,Java,909,417,2780
66,Java,426,202,1314
11,Java,48,36,156
7,Java,168,181,1009
18,Java,123,180,389
2,Java,15,0,48
17,Java,976,136,5040
56,Java,710,621,2436
5,Java,63,42,240
7,Java,34,26,143
5,Java,35,17,128
38,Java,400,18,2632
15,Java,227,7,984
25,Java,512,786,2804
12,Java,317,240,1197
13,Java,94,17,317
16,Java,255,48,918
247,Java,3071,140,11612
3,Java,24,23,106
65,Java,1902,1074,8395
17,Java,460,275,1416
1,Java,17,36,72
27,Java,89,110,428
2,Java,42,4,213
11,Java,175,317,1052
4,Java,121,340,390
5,Java,90,173,702
2,Java,34,21,190
4,Java,42,27,140
4,Java,156,19,825
16,Java,274,189,1434
6,Java,108,86,382
8,Java,477,800,2361
6,Java,83,153,490
46,Java,531,726,2203
79,Java,1239,1237,4542
11,Java,86,19,248
117,Java,5465,10276,24535
188,Java,6711,15510,23254
14,Java,119,11,647
44,Java,262,1381,523
1,Java,7,39,20
19,Java,152,44,574
7,Java,186,2,604
27,Java,405,710,1152
8316,Java,132285,253331,704220
141,Java,2266,3102,10139
23,Java,249,481,1184
2647,Java,67441,106395,350775
39,Java,538,1589,1812
43,Java,404,1452,5334
3990,Java,80675,189079,455281
53,Java,1886,3493,6617
24,Java,199,230,901
14,Java,72,0,225
58,Java,924,1295,4295
703,Java,17027,36130,101766
440,Java,4599,9427,15169
77,Java,1777,318,5762
140,Java,1045,2632,3546
9,Java,117,53,413
1,Java,32,26,84
8,Java,352,599,1926
6,Java,514,140,663
1,Java,120,119,421
199,Java,2291,2900,11993
25,Java,258,501,870
4,Java,44,19,170
17,Java,175,19,702
1,Java,24,7,182
4,Java,39,36,335
19,Java,307,437,1144
2,Java,19,22,80
19,Java,176,119,735
65,Java,647,508,2717
29,Java,740,444,3405
25,Java,258,494,1031
8,Java,84,179,296
6,Java,44,73,412
7,Java,70,23,457
28,Java,303,526,1288
8,Java,162,108,564
14,Java,405,669,1096
2,Java,50,58,120
4,Java,40,0,107
99,Java,1090,769,3947
11,Java,102,3,389
33,Java,608,287,2365
17,Java,198,214,783
4,Java,47,42,121
16,Java,216,213,1684
23,Java,249,762,1141
2,Java,30,34,187
15,Java,872,332,7286
20,Java,145,407,579
33,Java,497,196,2703
34,Java,1029,2723,6463
3,Java,46,3,157
20,Java,277,913,1579
13,Java,115,177,451
12,Java,129,237,475
33,Java,501,177,2644
39,Java,358,118,1166
42,Java,737,1800,3089
10,Java,267,159,799
73,Java,1129,881,3641
45,Java,788,322,3157
140,Java,1824,2508,5807
29,Java,616,973,1848
65,Java,1330,1313,3635
9,Java,183,30,810
2,Java,32,12,194
8,Java,81,34,360
22,Java,386,739,1845
8,Java,80,28,295
17,Java,256,1830,1021
16,Java,224,183,880
15,Java,243,285,1062
40,Java,423,263,2441
4,Java,38,64,123
52,Java,1017,1244,5527
8,Java,180,101,600
2,Java,26,7,77
10,Java,164,72,733
91,Java,1765,4278,5932
13,Java,187,56,661
52,Java,658,896,2678
7,Java,79,2,358
2,Java,31,157,454
51,Java,815,3849,2144
5,Java,40,26,259
91,Java,670,462,3118
7,Java,71,88,328
55,Java,497,87,3429
35,Java,520,140,2117
42,Java,770,831,2460
152,Java,4110,2942,25915
37,Java,578,995,2343
9,Java,119,0,446
4,Java,127,161,354
64,Java,784,101,2876
7,Java,98,20,546
26,Java,221,280,626
5,Java,91,97,508
29,Java,352,857,1515
5570,Java,123215,188444,710323
418,Java,7730,10094,34572
10,Java,119,231,524
5,Java,107,105,549
7,Java,154,189,967
21,Java,644,1095,3120
16,Java,187,361,917
14,Java,474,356,2878
563,Java,5820,13259,25776
7,Java,62,23,233
25,Java,131,179,692
11,Java,194,267,2171
5,Java,169,23,172
2,Java,35,7,172
416,Java,6081,3458,25427
51,Java,1067,1759,5623
4,Java,146,59,657
8,Java,390,270,1974
4,Java,26,6,93
10,Java,103,30,488
18,Java,130,250,405
2,Java,83,118,245
69,Java,503,1315,2275
29,Java,387,13,1357
4,Java,83,178,363
53,Java,645,214,2562
11,Java,215,69,745
39,Java,568,169,2960
28,Java,623,447,1603
10,Java,100,489,448
15,Java,324,6,1228
137,Java,1165,523,5671
13,Java,519,343,3185
31,Java,266,461,997
8,Java,98,94,402
8,Java,92,29,334
2,Java,11,1,42
24,Java,401,1074,1529
7,Java,187,236,496
10,Java,92,248,288
4,Java,273,232,664
114,Java,1404,2359,6364
23,Java,176,20,776
20,Java,158,12,546
3,Java,37,0,163
7,Java,330,64,1367
330,Java,10502,31971,39048
123,Java,2132,3571,7111
11,Java,145,75,603
13,Java,383,191,1276
29,Java,458,425,2847
58,Java,861,122,4711
17,Java,194,485,817
2,Java,48,7,190
8,Java,88,118,367
9,Java,450,374,2191
9,Java,138,176,763
5,Java,195,449,823
5,Java,39,20,204
28,Java,496,103,3243
62,Java,851,244,4592
15,Java,278,53,1540
17,Java,135,113,483
74,Java,1811,2210,8600
157,Java,2076,10822,10395
37,Java,2493,834,13984
6,Java,39,18,127
15,Java,426,226,2129
2,Java,65,40,334
3,Java,41,38,175
16,Java,230,84,927
19,Java,482,564,1331
1,Java,11,0,33
39,Java,472,121,1565
4,Java,99,13,370
16,Java,111,48,431
5,Java,95,142,335
3,Java,77,54,222
41,Java,1227,886,4495
17,Java,261,330,1199
1,Java,30,30,215
5,Java,115,54,605
6,Java,65,0,192
7,Java,108,85,339
116,Java,3209,1941,14455
64,Java,732,1858,3895
16,Java,480,1416,2665
1,Java,11,26,38
19,Java,234,344,1013
7,Java,252,476,879
27,Java,188,0,775
13,Java,75,0,382
30,Java,532,281,2022
17,Java,252,395,1051
4,Java,40,2,191
3,Java,65,26,203
2,Java,81,522,176
3,Java,215,219,912
2,Java,20,12,286
13,Java,154,158,733
105,Java,1222,3428,3726
24,Java,399,886,1439
1,Java,44,54,248
45,Java,290,413,1116
9,Java,278,106,853
16,Java,110,112,400
59,Java,1393,2169,6106
10,Java,253,234,1380
92,Java,1514,1303,5594
6,Java,29,70,82
2,Java,35,132,163
137,Java,2265,3083,11760
12,Java,177,67,610
14,Java,191,143,770
6,Java,76,19,421
6,Java,73,123,458
30,Java,418,493,1915
40,Java,363,522,2031
6,Java,51,31,228
12,Java,111,410,584
40,Java,278,103,882
8,Java,155,125,550
10,Java,98,1,361
72,Java,1188,2311,3403
6,Java,76,264,210
10,Java,95,264,299
6,Java,74,102,441
29,Java,262,296,1234
18,Java,347,95,1496
14,Java,156,1,590
8,Java,273,112,738
39,Java,497,219,1144
308,Java,8376,30768,52383
6,Java,57,47,155
1,Java,14,22,131
16,Java,121,233,402
21,Java,202,282,653
4,Java,29,17,146
16,Java,139,45,704
16,Java,141,75,462
2,Java,8,14,47
2,Java,63,8,270
24,Java,351,387,1230
3,Java,121,181,496
15,Java,378,716,1439
69,Java,520,109,1791
2,Java,65,50,235
11,Java,35,56,218
23,Java,1052,60,2749
74,Java,1117,1273,5439
18,Java,126,58,426
15,Java,119,55,482
39,Java,928,1820,3752
25,Java,678,2470,3242
1,Java,23,47,133
117,Java,1421,3005,7731
98,Java,1564,2988,5645
175,Java,1431,1094,4415
4,Java,264,391,1304
28,Java,508,2059,1974
1,Java,19,0,148
11,Java,461,417,3290
48,Java,927,1198,5351
9,Java,81,60,327
13,Java,255,227,1686
5,Java,343,311,2089
3,Java,106,85,619
54,Java,505,166,2179
22,Java,302,585,1657
18,Java,423,616,1763
42,Java,851,2377,4239
8,Java,240,189,1282
50,Java,1167,1065,4511
8,Java,106,54,498
7,Java,79,23,396
35,Java,706,1498,2810
9,Java,92,103,430
26,Java,220,15,1215
7,Java,289,111,1077
65,Java,892,602,3148
47,Java,686,832,2474
6,Java,30,0,94
5,Java,35,127,111
62,Java,1180,1543,5221
14,Java,188,12,824
34,Java,399,115,1606
45,Java,476,564,1878
15,Java,119,269,546
4,Java,74,6,242
16,Java,241,52,808
16,Java,131,288,421
14,Java,375,233,2055
5,Java,28,1,126
40,Java,586,394,2790
57,Java,894,417,4031
37,Java,592,278,2983
65,Java,597,173,2688
28,Java,428,256,1938
35,Java,473,420,2291
38,Java,697,1074,3554
16,Java,176,220,833
1,Java,49,25,249
36,Java,552,740,1918
7,Java,132,38,487
7,Java,121,24,572
8,Java,69,40,332
76,Java,649,10,2014
56,Java,481,17,1735
7,Java,95,75,647
4,Java,124,139,534
14,Java,304,704,1554
9,Java,152,443,558
86,Java,2449,3021,9942
48,Java,753,555,4467
13,Java,191,119,717
4,Java,22,20,105
8,Java,85,2,354
4,Java,91,152,305
35,Java,787,570,2283
9,Java,294,249,733
3,Java,41,78,153
68,Java,2014,924,9731
229,Java,6877,8515,26250
17,Java,93,128,281
23,Java,310,845,825
4,Java,60,408,664
118,Java,2014,360,5369
51,Java,466,3,1837
13,Java,139,194,539
12,Java,181,71,970
2,Java,23,1,90
11,Java,62,0,399
111,Java,1153,370,4978
262,Java,4828,6058,11755
38,Java,301,807,996
4,Java,75,9,391
37,Java,544,1083,2536
73,Java,962,1045,4044
40,Java,512,5,1850
12,Java,114,3,365
9,Java,72,1,266
74,Java,1222,529,5689
15,Java,173,396,793
9,Java,229,423,1183
15,Java,189,122,550
14,Java,125,0,349
111,Java,1545,3475,5322
189,Java,2670,2532,11496
5,Java,25,0,94
26,Java,253,610,880
14,Java,361,406,1887
46,Java,1472,2064,4179
14,Java,287,32,1795
82,Java,1593,3754,6195
4,Java,41,2,195
124,Java,1404,5597,4495
5,Java,39,0,179
4,Java,387,711,1546
3,Java,23,11,75
13,Java,91,20,695
23,Java,463,235,1346
6,Java,98,110,391
81,Java,938,563,4010
71,Java,390,578,1530
71,Java,1112,393,4809
18,Java,369,817,1840
42,Java,699,356,4081
29,Java,241,618,1055
3,Java,116,157,554
17,Java,101,13,589
8,Java,83,67,236
21,Java,192,97,771
50,Java,774,983,3714
20,Java,293,148,1504
815,Java,7693,2239,55560
7,Java,37,12,155
71,Java,739,1022,2642
40,Java,307,17,1021
117,Java,1502,9,4744
41,Java,292,14,1383
28,Java,536,205,2267
5,Java,86,15,355
3,Java,31,33,98
13,Java,169,39,484
7,Java,55,171,216
136,Java,2031,2236,8258
4,Java,48,80,253
566,Java,7939,12868,41072
4,Java,32,60,126
54,Java,508,774,1659
51,Java,923,1063,3381
2,Java,27,51,93
108,Java,1764,2736,6013
55,Java,1128,1057,4383
14,Java,145,24,415
8,Java,136,4,517
37,Java,387,576,1616
31,Java,646,45,1844
5196,Java,102572,140759,589976
14,Java,211,493,1053
5,Java,52,195,426
418,Java,10694,17192,53538
794,Java,13255,22569,72978
824,Java,17813,16227,84885
21,Java,256,685,1432
37,Java,889,1341,4231
48,Java,775,783,3321
2,Java,115,281,701
253,Java,3976,4263,18191
2,Java,0,12,4
1,Java,40,194,186
17,Java,593,2196,2209
14,Java,110,39,426
38,Java,2132,3590,14569
44,Java,3329,3094,8505
2,Java,13,8,59
8,Java,171,0,551
4,Java,105,185,690
3,Java,44,132,187
1,Java,70,4,378
4,Java,510,950,1653
16,Java,221,10,816
29,Java,766,544,3979
9,Java,107,98,611
35,Java,340,245,1166
7,Java,82,12,331
3,Java,20,15,131
94,Java,406,320,1507
8,Java,111,60,472
16,Java,506,574,2432
6,Java,297,473,1509
22,Java,434,335,2634
13,Java,270,222,1236
1,Java,35,25,202
37,Java,563,213,1987
10,Java,100,106,531
73,Java,1110,1345,4362
6,Java,36,15,148
4,Java,51,51,207
5,Java,39,6,192
6,Java,66,15,255
10,Java,258,725,1381
6,Java,106,93,278
7,Java,163,15,542
51,Java,529,153,1840
19,Java,655,624,2904
14,Java,129,151,503
11,Java,161,134,590
13,Java,193,141,709
