6162687_1.java,1,27,Osaris31/exterminate/exterminate/core/src/net/osaris/exterminate/world/ChunkBuilder.java,123,147,none,gpl-2.0
10908546_1.java,89,108,stalk-io/stalk-server/src/main/java/io/stalk/common/utils/Base64Coder.java,110,133,none,artistic-2.0
10908546_1.java,89,108,osglworks/java-tool/src/main/java/org/osgl/util/Base64.java,94,117,none,apache-2.0
10908546_1.java,89,108,opentimestamps/java-opentimestamps/src/main/java/com/eternitywall/ots/Base64Coder.java,119,138,none,unknown
10908546_1.java,89,108,jenkinsci/pipeline-utility-steps-plugin/src/main/java/org/jenkinsci/plugins/pipeline/utility/steps/shaded/org/yaml/snakeyaml/external/biz/base64Coder/Base64Coder.java,159,182,none,mit
10908546_1.java,89,108,iddi/oocsi/server/src/nl/tue/id/oocsi/server/protocol/Base64Coder.java,161,184,none,bsd-3-clause
10908546_1.java,89,108,iddi/oocsi/client/src/nl/tue/id/oocsi/client/socket/Base64Coder.java,161,184,none,bsd-3-clause
10908546_1.java,89,108,funf-org/funf-core-android/src/edu/mit/media/funf/security/Base64Coder.java,139,158,none,none
10908546_1.java,89,108,dmitriid/blueredis/src/main/java/com/tinkerpop/blueprints/pgm/impls/blueredis/utils/Base64Coder.java,135,158,none,apache-2.0
10908546_1.java,89,108,dmitriid/blueredis/src/main/java/biz/source_code/base64Coder/Base64Coder.java,133,156,none,none
10908546_1.java,89,108,crino/three20-android/three20/src/com/three20/util/Base64Coder.java,159,182,none,none
10908546_1.java,89,108,alxmtv/pomodoro4nb/src/org/matveev/pomodoro4nb/utils/Base64Coder.java,138,161,none,gpl-3.0
10908546_1.java,89,108,Polve/JavaBitcoindRpcClient/src/main/java/wf/bitcoin/krotjson/Base64Coder.java,118,137,none,none
10908546_1.java,89,108,Amay22/NASDAQ-ITCH-5.0-Parser/src/org/yaml/snakeyaml/external/biz/base64Coder/Base64Coder.java,159,182,none,none
10908546_1.java,166,193,stalk-io/stalk-server/src/main/java/io/stalk/common/utils/Base64Coder.java,201,231,none,artistic-2.0
10908546_1.java,166,193,osglworks/java-tool/src/main/java/org/osgl/util/Base64.java,185,215,none,apache-2.0
10908546_1.java,166,193,opentimestamps/java-opentimestamps/src/main/java/com/eternitywall/ots/Base64Coder.java,196,223,none,unknown
