Settings, precisonMar 28, 2016 1:12:41 AM org.elasticsearch.plugins.PluginsService <init>
INFO: [Bella Donna] loaded [], sites []
tfidf_false_ds_3,0.8099999999999997
tfidf_false_ds_4,0.8044444444444441
tfidf_false_dw_1,0.8500000000000003
tfidf_false_dw_2,0.8888888888888891
tfidf_false_dw_3,0.8933333333333338
tfidf_false_dw_4,0.9022222222222224
tfidf_false_dws_1,0.6744444444444443
tfidf_false_dws_2,0.8088888888888887
tfidf_false_dws_3,0.7955555555555558
tfidf_false_dws_4,0.7955555555555557
tfidf_false_dp_1,0.824444444444444
tfidf_false_dp_2,0.8899999999999999
tfidf_false_dp_3,0.9211111111111109
tfidf_false_dp_4,0.9311111111111109
tfidf_false_dps_1,0.7222222222222219
tfidf_false_dps_2,0.7955555555555553
tfidf_false_dps_3,0.8099999999999997
tfidf_false_dps_4,0.8044444444444441
tfidf_false_dpw_1,0.8588888888888891
tfidf_false_dpw_2,0.8711111111111111
tfidf_false_dpw_3,0.8777777777777781
tfidf_false_dpw_4,0.9
tfidf_false_dpws_1,0.6922222222222223
tfidf_false_dpws_2,0.7666666666666667
tfidf_false_dpws_3,0.7600000000000002
tfidf_false_dpws_4,0.7888888888888889
tfidf_false_dk_1,0.812222222222222
tfidf_false_dk_2,0.8877777777777777
tfidf_false_dk_3,0.922222222222222
tfidf_false_dk_4,0.9199999999999998
tfidf_false_dks_1,0.7155555555555552
tfidf_false_dks_2,0.803333333333333
tfidf_false_dks_3,0.803333333333333
tfidf_false_dks_4,0.7899999999999995
tfidf_false_dkw_1,0.8266666666666669
tfidf_false_dkw_2,0.8833333333333335
tfidf_false_dkw_3,0.8911111111111114
tfidf_false_dkw_4,0.9055555555555556
tfidf_false_dkws_1,0.6522222222222223
tfidf_false_dkws_2,0.7988888888888886
tfidf_false_dkws_3,0.797777777777778
tfidf_false_dkws_4,0.7955555555555557
tfidf_false_dkp_1,0.8122222222222218
tfidf_false_dkp_2,0.881111111111111
tfidf_false_dkp_3,0.9266666666666664
tfidf_false_dkp_4,0.9199999999999998
tfidf_false_dkps_1,0.7155555555555552
tfidf_false_dkps_2,0.7955555555555553
tfidf_false_dkps_3,0.7999999999999995
tfidf_false_dkps_4,0.783333333333333
tfidf_false_dkpw_1,0.8266666666666672
tfidf_false_dkpw_2,0.8766666666666667
tfidf_false_dkpw_3,0.8700000000000003
tfidf_false_dkpw_4,0.9
tfidf_false_dkpws_1,0.6555555555555559
tfidf_false_dkpws_2,0.7688888888888887
tfidf_false_dkpws_3,0.7533333333333337
tfidf_false_dkpws_4,0.7866666666666666
tfidf_false_dj_1,0.7877777777777774
tfidf_false_dj_2,0.8855555555555554
tfidf_false_dj_3,0.9
tfidf_false_dj_4,0.9311111111111109
tfidf_false_djs_1,0.6911111111111108
tfidf_false_djs_2,0.7855555555555556
tfidf_false_djs_3,0.7877777777777776
tfidf_false_djs_4,0.8033333333333327
tfidf_false_djw_1,0.8477777777777781
tfidf_false_djw_2,0.8611111111111109
tfidf_false_djw_3,0.8844444444444448
tfidf_false_djw_4,0.9
tfidf_false_djws_1,0.6499999999999999
tfidf_false_djws_2,0.7688888888888887
tfidf_false_djws_3,0.7844444444444444
tfidf_false_djws_4,0.8066666666666666
tfidf_false_djp_1,0.7944444444444442
tfidf_false_djp_2,0.8744444444444444
tfidf_false_djp_3,0.9022222222222221
tfidf_false_djp_4,0.9311111111111109
tfidf_false_djps_1,0.6866666666666664
tfidf_false_djps_2,0.7566666666666669
tfidf_false_djps_3,0.7855555555555552
tfidf_false_djps_4,0.8055555555555551
tfidf_false_djpw_1,0.8555555555555554
tfidf_false_djpw_2,0.8700000000000003
tfidf_false_djpw_3,0.866666666666667
tfidf_false_djpw_4,0.9
tfidf_false_djpws_1,0.6855555555555555
tfidf_false_djpws_2,0.7511111111111114
tfidf_false_djpws_3,0.7766666666666666
tfidf_false_djpws_4,0.808888888888889
tfidf_false_djk_1,0.7799999999999997
tfidf_false_djk_2,0.8777777777777778
tfidf_false_djk_3,0.9011111111111111
tfidf_false_djk_4,0.9166666666666665
tfidf_false_djks_1,0.6722222222222217
tfidf_false_djks_2,0.7866666666666665
tfidf_false_djks_3,0.7822222222222218
tfidf_false_djks_4,0.784444444444444
tfidf_false_djkw_1,0.8166666666666669
tfidf_false_djkw_2,0.8666666666666668
tfidf_false_djkw_3,0.8622222222222228
tfidf_false_djkw_4,0.8977777777777779
tfidf_false_djkws_1,0.5977777777777776
tfidf_false_djkws_2,0.7588888888888888
tfidf_false_djkws_3,0.7655555555555557
tfidf_false_djkws_4,0.8077777777777778
tfidf_false_djkp_1,0.783333333333333
tfidf_false_djkp_2,0.8722222222222222
tfidf_false_djkp_3,0.8988888888888888
tfidf_false_djkp_4,0.9255555555555554
tfidf_false_djkps_1,0.6711111111111107
tfidf_false_djkps_2,0.7633333333333332
tfidf_false_djkps_3,0.7799999999999996
tfidf_false_djkps_4,0.784444444444444
tfidf_false_djkpw_1,0.8333333333333331
tfidf_false_djkpw_2,0.8622222222222224
tfidf_false_djkpw_3,0.866666666666667
tfidf_false_djkpw_4,0.8977777777777779
tfidf_false_djkpws_1,0.6166666666666667
tfidf_false_djkpws_2,0.7433333333333333
tfidf_false_djkpws_3,0.7711111111111112
tfidf_false_djkpws_4,0.8066666666666668
