Settings, precison
tfidf_false_dps_2,0.8299999999999997
tfidf_false_dps_3,0.8366666666666661
tfidf_false_dps_4,0.8322222222222215
tfidf_false_dpw_1,0.843333333333333
tfidf_false_dpw_2,0.8677777777777779
tfidf_false_dpw_3,0.8833333333333339
tfidf_false_dpw_4,0.8911111111111116
tfidf_false_dpws_1,0.7255555555555554
tfidf_false_dpws_2,0.8122222222222223
tfidf_false_dpws_3,0.8100000000000005
tfidf_false_dpws_4,0.8188888888888891
tfidf_false_dk_1,0.8266666666666665
tfidf_false_dk_2,0.8766666666666664
tfidf_false_dk_3,0.912222222222222
tfidf_false_dk_4,0.8977777777777772
tfidf_false_dks_1,0.7655555555555553
tfidf_false_dks_2,0.8288888888888886
tfidf_false_dks_3,0.8377777777777772
tfidf_false_dks_4,0.8277777777777773
tfidf_false_dkw_1,0.7977777777777779
tfidf_false_dkw_2,0.8833333333333335
tfidf_false_dkw_3,0.8811111111111114
tfidf_false_dkw_4,0.895555555555556
tfidf_false_dkws_1,0.6833333333333335
tfidf_false_dkws_2,0.8255555555555557
tfidf_false_dkws_3,0.8155555555555559
tfidf_false_dkws_4,0.8133333333333337
tfidf_false_dkp_1,0.8266666666666665
tfidf_false_dkp_2,0.8577777777777775
tfidf_false_dkp_3,0.912222222222222
tfidf_false_dkp_4,0.8977777777777772
tfidf_false_dkps_1,0.7644444444444441
tfidf_false_dkps_2,0.8111111111111108
tfidf_false_dkps_3,0.8377777777777772
tfidf_false_dkps_4,0.8233333333333331
tfidf_false_dkpw_1,0.8033333333333333
tfidf_false_dkpw_2,0.8788888888888888
tfidf_false_dkpw_3,0.8633333333333338
tfidf_false_dkpw_4,0.8866666666666672
tfidf_false_dkpws_1,0.6922222222222225
tfidf_false_dkpws_2,0.8033333333333335
tfidf_false_dkpws_3,0.7988888888888893
tfidf_false_dkpws_4,0.8144444444444447
tfidf_false_dj_1,0.8244444444444444
tfidf_false_dj_2,0.8711111111111108
tfidf_false_dj_3,0.8911111111111106
tfidf_false_dj_4,0.9011111111111105
tfidf_false_djs_1,0.7444444444444441
tfidf_false_djs_2,0.8199999999999998
tfidf_false_djs_3,0.8144444444444441
tfidf_false_djs_4,0.8333333333333326
tfidf_false_djw_1,0.8411111111111107
tfidf_false_djw_2,0.8633333333333337
tfidf_false_djw_3,0.8866666666666672
tfidf_false_djw_4,0.8955555555555561
tfidf_false_djws_1,0.6755555555555556
tfidf_false_djws_2,0.7944444444444447
tfidf_false_djws_3,0.8200000000000003
tfidf_false_djws_4,0.8288888888888891
tfidf_false_djp_1,0.8222222222222222
tfidf_false_djp_2,0.852222222222222
tfidf_false_djp_3,0.8844444444444439
tfidf_false_djp_4,0.8944444444444439
tfidf_false_djps_1,0.7511111111111108
tfidf_false_djps_2,0.8022222222222217
tfidf_false_djps_3,0.8055555555555552
tfidf_false_djps_4,0.8244444444444436
tfidf_false_djpw_1,0.8377777777777775
tfidf_false_djpw_2,0.8600000000000004
tfidf_false_djpw_3,0.8711111111111115
tfidf_false_djpw_4,0.8911111111111116
tfidf_false_djpws_1,0.7144444444444444
tfidf_false_djpws_2,0.7722222222222226
tfidf_false_djpws_3,0.8055555555555557
tfidf_false_djpws_4,0.8288888888888891
tfidf_false_djk_1,0.8066666666666666
tfidf_false_djk_2,0.8566666666666662
tfidf_false_djk_3,0.8933333333333331
tfidf_false_djk_4,0.8966666666666663
tfidf_false_djks_1,0.732222222222222
tfidf_false_djks_2,0.8088888888888885
tfidf_false_djks_3,0.8188888888888886
tfidf_false_djks_4,0.8266666666666662
tfidf_false_djkw_1,0.798888888888889
tfidf_false_djkw_2,0.8622222222222224
tfidf_false_djkw_3,0.8644444444444449
tfidf_false_djkw_4,0.8900000000000007
tfidf_false_djkws_1,0.6133333333333334
tfidf_false_djkws_2,0.7911111111111113
tfidf_false_djkws_3,0.796666666666667
tfidf_false_djkws_4,0.8288888888888895
tfidf_false_djkp_1,0.7988888888888888
tfidf_false_djkp_2,0.8477777777777774
tfidf_false_djkp_3,0.8844444444444443
tfidf_false_djkp_4,0.8899999999999995
tfidf_false_djkps_1,0.7355555555555554
tfidf_false_djkps_2,0.7999999999999995
tfidf_false_djkps_3,0.8099999999999997
tfidf_false_djkps_4,0.8199999999999996
tfidf_false_djkpw_1,0.8022222222222223
tfidf_false_djkpw_2,0.837777777777778
tfidf_false_djkpw_3,0.8622222222222227
tfidf_false_djkpw_4,0.8855555555555562
tfidf_false_djkpws_1,0.6444444444444445
tfidf_false_djkpws_2,0.7822222222222226
tfidf_false_djkpws_3,0.795555555555556
tfidf_false_djkpws_4,0.8277777777777784
