fold1, precison,fold2, precison,fold3, precison,fold4, precison,fold5, precison,fold6, precison,fold7, precison,fold8, precison,fold9, precison,fold10, precison
false_d_1,0.824444444,true_s_2,0.797777778,true_jkws_3,0.797777778,true_pws_4,0.82,false_dks_3,0.806666667,true_kpws_2,0.808888889,false_djps_4,0.797777778,true_dkws_4,0.781111111,no_pw_1,0.832222222,false_djkpws_4,0.806666667
false_dj_1,0.824444444,true_s_4,0.797777778,false_k_1,0.797777778,true_kpws_4,0.82,false_dkw_1,0.806666667,true_dkps_3,0.808888889,false_djkw_1,0.797777778,false_jws_3,0.781111111,no_dkpw_4,0.832222222,no_d_2,0.805555556
true_djps_4,0.824444444,false_s_2,0.797777778,false_jkws_3,0.797777778,true_jkws_3,0.82,false_dkp_1,0.806666667,false_kpws_2,0.808888889,no_jkpw_1,0.796666667,false_dkws_4,0.781111111,true_dk_1,0.832222222,true_s_4,0.805555556
false_djps_4,0.824444444,false_s_4,0.797777778,true_s_4,0.794444444,false_pws_4,0.82,false_djws_3,0.806666667,false_dkps_3,0.808888889,no_dw_3,0.796666667,no_p_2,0.781111111,false_dk_1,0.832222222,true_ps_4,0.805555556
true_kpw_1,0.823333333,true_kws_4,0.795555556,true_kps_3,0.794444444,false_kpws_4,0.82,no_djw_3,0.805555556,no_jpw_4,0.807777778,no_dpw_1,0.796666667,true_ps_3,0.781111111,true_jpws_2,0.83,true_djps_4,0.805555556
true_jp_1,0.823333333,true_dpws_4,0.795555556,true_kpws_2,0.794444444,false_jkws_3,0.82,true_kps_3,0.805555556,true_ps_2,0.807777778,true_j_1,0.796666667,false_ps_3,0.781111111,false_jpws_2,0.83,false_s_4,0.805555556
true_dkps_4,0.823333333,true_dkws_4,0.795555556,true_jkws_2,0.794444444,no_dw_2,0.82,true_dkps_3,0.805555556,true_jws_2,0.807777778,false_j_1,0.796666667,true_jpws_3,0.78,no_kpw_3,0.828888889,false_ps_4,0.805555556
false_kpw_1,0.823333333,true_dkpws_4,0.795555556,true_djs_4,0.794444444,no_djkw_4,0.82,false_kps_3,0.805555556,true_djkpws_3,0.807777778,true_s_4,0.795555556,false_jpws_3,0.78,no_jkpw_4,0.828888889,false_djps_4,0.805555556
false_jp_1,0.823333333,false_kws_4,0.795555556,false_s_4,0.794444444,no_jkw_2,0.818888889,false_dkps_3,0.805555556,false_ps_2,0.807777778,true_djkpw_1,0.795555556,true_ds_3,0.78,true_pws_4,0.828888889,no_kpw_1,0.804444444
false_dkps_4,0.823333333,false_dpws_4,0.795555556,false_kps_3,0.794444444,true_dws_2,0.817777778,true_dkps_2,0.804444444,false_jws_2,0.807777778,false_s_4,0.795555556,false_ds_3,0.78,false_pws_4,0.828888889,no_jkw_3,0.804444444
no_w_4,0.822222222,false_dkws_4,0.795555556,false_kpws_2,0.794444444,false_dws_2,0.817777778,true_dkpw_1,0.804444444,false_djkpws_3,0.807777778,false_djkpw_1,0.795555556,true_kpws_4,0.778888889,true_kpws_4,0.827777778,no_djpw_4,0.804444444
no_kpw_4,0.822222222,false_dkpws_4,0.795555556,false_jkws_2,0.794444444,no_jkpw_4,0.816666667,false_dkps_2,0.804444444,no_djw_2,0.806666667,no_djpw_1,0.794444444,false_kpws_4,0.778888889,true_dpws_4,0.827777778,true_ps_2,0.804444444
no_jw_2,0.822222222,no_kw_3,0.795555556,false_djs_4,0.794444444,no_djkpw_3,0.816666667,false_dkpw_1,0.804444444,true_pws_4,0.806666667,true_ws_4,0.794444444,true_ks_3,0.778888889,false_kpws_4,0.827777778,true_ks_2,0.804444444
true_kw_1,0.822222222,true_ws_2,0.795555556,no_kpw_3,0.793333333,true_jps_4,0.816666667,true_ps_4,0.802222222,true_ks_2,0.806666667,true_jkws_2,0.794444444,true_dps_3,0.778888889,false_dpws_4,0.827777778,true_ds_4,0.804444444
true_djp_1,0.822222222,true_kps_3,0.795555556,true_pws_3,0.793333333,true_djkpws_4,0.816666667,true_js_2,0.802222222,true_jps_4,0.806666667,false_ws_4,0.794444444,false_ks_3,0.778888889,no_dw_3,0.827777778,true_dps_4,0.804444444
false_kw_1,0.822222222,true_js_4,0.795555556,true_js_3,0.793333333,false_jps_4,0.816666667,true_js_4,0.802222222,true_jkws_2,0.806666667,false_jkws_2,0.794444444,false_dps_3,0.778888889,true_djpws_3,0.826666667,false_ps_2,0.804444444
false_djp_1,0.822222222,false_ws_2,0.795555556,true_dkws_2,0.793333333,false_djkpws_4,0.816666667,true_jps_4,0.802222222,true_d_1,0.806666667,true_jkpws_2,0.793333333,true_dws_4,0.777777778,false_djpws_3,0.826666667,false_ks_2,0.804444444
no_pw_4,0.821111111,false_kps_3,0.795555556,false_pws_3,0.793333333,true_ps_4,0.815555556,false_ps_4,0.802222222,true_dpws_4,0.806666667,false_jkpws_2,0.793333333,false_dws_4,0.777777778,no_kpw_2,0.826666667,false_ds_4,0.804444444
no_jpw_2,0.821111111,false_js_4,0.795555556,false_js_3,0.793333333,true_d_1,0.815555556,false_js_2,0.802222222,false_pws_4,0.806666667,no_kw_2,0.792222222,true_pws_4,0.777777778,true_djkws_3,0.826666667,false_dps_4,0.804444444
no_jpw_4,0.821111111,no_k_1,0.794444444,false_dkws_2,0.793333333,true_dpws_4,0.815555556,false_js_4,0.802222222,false_ks_2,0.806666667,true_ws_3,0.792222222,false_pws_4,0.777777778,false_djkws_3,0.826666667,true_js_4,0.804444444
true_pws_4,0.821111111,true_dk_1,0.794444444,true_s_2,0.793333333,false_ps_4,0.815555556,false_jps_4,0.802222222,false_jps_4,0.806666667,true_djpws_3,0.792222222,true_dws_2,0.776666667,true_pws_2,0.825555556,false_js_4,0.804444444
false_pws_4,0.821111111,true_dks_3,0.794444444,true_ps_2,0.793333333,false_d_1,0.815555556,no_pw_1,0.801111111,false_jkws_2,0.806666667,false_ws_3,0.792222222,false_dws_2,0.776666667,true_dkpws_4,0.825555556,no_pw_1,0.803333333
true_djws_3,0.82,true_dkp_1,0.794444444,false_s_2,0.793333333,false_dpws_4,0.815555556,true_d_1,0.801111111,false_d_1,0.806666667,false_djpws_3,0.792222222,true_ws_4,0.775555556,false_pws_2,0.825555556,true_dks_2,0.803333333
false_djws_3,0.82,true_djs_4,0.794444444,false_ps_2,0.793333333,true_s_3,0.814444444,false_d_1,0.801111111,false_dpws_4,0.806666667,true_ds_4,0.792222222,true_dpws_4,0.775555556,false_dkpws_4,0.825555556,true_dks_3,0.803333333
no_dp_1,0.82,false_dk_1,0.794444444,true_dks_3,0.792222222,true_ps_3,0.814444444,true_djs_2,0.801111111,true_s_4,0.805555556,false_ds_4,0.792222222,false_ws_4,0.775555556,true_kws_4,0.824444444,false_dks_2,0.803333333
no_dkp_1,0.82,false_dks_3,0.794444444,false_dks_3,0.792222222,true_jps_3,0.814444444,false_djs_2,0.801111111,true_ps_4,0.805555556,no_dw_1,0.791111111,false_dpws_4,0.775555556,false_kws_4,0.824444444,false_dks_3,0.803333333
true_djs_2,0.82,false_dkp_1,0.794444444,true_djpws_3,0.791111111,false_s_3,0.814444444,true_ws_4,0.8,true_pws_3,0.805555556,true_kpws_2,0.791111111,no_dp_2,0.775555556,true_djkws_2,0.824444444,no_p_2,0.803333333
true_djkps_4,0.82,false_djs_4,0.794444444,false_djpws_3,0.791111111,false_ps_3,0.814444444,true_pws_4,0.8,true_dk_1,0.805555556,true_jpws_2,0.791111111,true_s_2,0.774444444,false_djkws_2,0.824444444,true_djs_4,0.803333333
false_djs_2,0.82,no_kp_1,0.793333333,no_dpw_4,0.791111111,false_jps_3,0.814444444,true_kws_4,0.8,true_dkp_1,0.805555556,false_kpws_2,0.791111111,true_jp_1,0.774444444,no_dw_2,0.823333333,false_djs_4,0.803333333
false_djkps_4,0.82,no_jkw_3,0.793333333,true_ds_4,0.79,true_dkpws_4,0.813333333,true_dws_4,0.8,true_dkpws_4,0.805555556,false_jpws_2,0.791111111,true_dws_3,0.774444444,true_ws_4,0.823333333,no_k_1,0.802222222
true_dpws_4,0.818888889,no_jkpw_1,0.793333333,false_ds_4,0.79,false_dkpws_4,0.813333333,true_dkws_4,0.8,true_djkws_3,0.805555556,true_djs_4,0.791111111,false_s_2,0.774444444,true_jk_1,0.823333333,no_kp_1,0.8
false_dpws_4,0.818888889,no_dkpw_3,0.793333333,true_kpws_3,0.788888889,true_ds_3,0.812222222,false_ws_4,0.8,false_s_4,0.805555556,false_djs_4,0.791111111,false_jp_1,0.774444444,true_jkp_1,0.823333333,no_djkpw_2,0.8
no_k_1,0.818888889,no_djpw_4,0.793333333,true_jpws_2,0.788888889,true_dps_3,0.812222222,false_pws_4,0.8,false_ps_4,0.805555556,true_pws_4,0.788888889,false_dws_3,0.774444444,false_ws_4,0.823333333,true_kws_2,0.8
no_dk_3,0.818888889,no_djkpw_3,0.793333333,true_djkw_1,0.788888889,true_djws_2,0.812222222,false_kws_4,0.8,false_pws_3,0.805555556,true_jks_3,0.788888889,no_x_2,0.774444444,false_jk_1,0.823333333,true_dkps_3,0.8
true_kpws_4,0.818888889,true_djws_3,0.793333333,false_kpws_3,0.788888889,true_djkws_3,0.812222222,false_dws_4,0.8,false_dk_1,0.805555556,true_jkws_3,0.788888889,no_dkpw_3,0.773333333,false_jkp_1,0.823333333,false_kws_2,0.8
true_djks_3,0.818888889,false_djws_3,0.793333333,false_jpws_2,0.788888889,false_ds_3,0.812222222,false_dkws_4,0.8,false_dkp_1,0.805555556,true_jkp_1,0.788888889,true_dkws_3,0.773333333,true_s_3,0.823333333,false_dkps_3,0.8
false_kpws_4,0.818888889,true_jkws_2,0.792222222,false_djkw_1,0.788888889,false_dps_3,0.812222222,true_s_4,0.8,false_dkpws_4,0.805555556,false_pws_4,0.788888889,false_dkws_3,0.773333333,false_s_3,0.823333333,true_ws_4,0.798888889
false_djks_3,0.818888889,true_ds_4,0.792222222,true_ds_2,0.788888889,false_djws_2,0.812222222,false_s_4,0.8,false_djkws_3,0.805555556,false_jks_3,0.788888889,true_kps_3,0.773333333,no_jkw_4,0.822222222,false_ws_4,0.798888889
no_jw_3,0.817777778,false_jkws_2,0.792222222,true_dkps_3,0.788888889,false_djkws_3,0.812222222,no_jkpw_4,0.798888889,no_jkpw_2,0.804444444,false_jkws_3,0.788888889,false_kps_3,0.773333333,true_dws_4,0.822222222,no_x_1,0.798888889
true_ws_4,0.817777778,false_ds_4,0.792222222,true_djkpw_1,0.788888889,true_ks_3,0.812222222,true_jks_2,0.798888889,true_ds_2,0.804444444,false_jkp_1,0.788888889,true_dkpws_4,0.772222222,true_dkws_4,0.822222222,no_jkpw_4,0.798888889
true_dws_4,0.817777778,true_ps_2,0.792222222,false_ds_2,0.788888889,true_js_4,0.812222222,false_jks_2,0.798888889,true_ds_4,0.804444444,true_s_3,0.787777778,true_djp_1,0.772222222,false_dws_4,0.822222222,true_jp_1,0.798888889
false_ws_4,0.817777778,false_ps_2,0.792222222,false_dkps_3,0.788888889,true_dps_4,0.812222222,true_jws_2,0.797777778,true_dks_2,0.804444444,true_ps_3,0.787777778,false_dkpws_4,0.772222222,false_dkws_4,0.822222222,true_dkws_2,0.798888889
false_dws_4,0.817777778,no_kw_1,0.791111111,false_djkpw_1,0.788888889,true_djps_4,0.812222222,false_jws_2,0.797777778,true_djps_4,0.804444444,true_pws_3,0.787777778,false_djp_1,0.772222222,true_s_2,0.821111111,false_jp_1,0.798888889
no_d_1,0.817777778,true_dws_4,0.791111111,no_dpw_2,0.787777778,false_ks_3,0.812222222,no_p_1,0.797777778,false_ds_2,0.804444444,false_s_3,0.787777778,no_d_2,0.772222222,true_ps_3,0.821111111,false_dkws_2,0.798888889
no_d_2,0.817777778,true_djkws_3,0.791111111,true_ks_2,0.787777778,false_js_4,0.812222222,true_kpws_4,0.797777778,false_ds_4,0.804444444,false_ps_3,0.787777778,true_ps_2,0.772222222,true_ks_2,0.821111111,true_dkws_3,0.797777778
no_d_3,0.817777778,false_dws_4,0.791111111,false_ks_2,0.787777778,false_dps_4,0.812222222,true_jpws_3,0.797777778,false_dks_2,0.804444444,false_pws_3,0.787777778,true_dks_3,0.772222222,true_ks_3,0.821111111,false_dkws_3,0.797777778
true_jks_3,0.817777778,false_djkws_3,0.791111111,true_pws_2,0.786666667,false_djps_4,0.812222222,true_dps_4,0.797777778,false_djps_4,0.804444444,no_djkw_3,0.786666667,false_ps_2,0.772222222,true_kps_3,0.821111111,no_kw_1,0.797777778
true_jkps_4,0.817777778,no_dpw_4,0.791111111,true_djkpws_3,0.786666667,no_p_1,0.811111111,true_djps_4,0.797777778,true_js_4,0.804444444,no_x_3,0.786666667,false_dks_3,0.772222222,true_ds_2,0.821111111,no_dp_2,0.797777778
false_jks_3,0.817777778,true_dkps_3,0.791111111,false_pws_2,0.786666667,true_s_4,0.811111111,true_djks_2,0.797777778,false_js_4,0.804444444,no_p_1,0.786666667,true_j_1,0.771111111,false_s_2,0.821111111,true_kws_4,0.797777778
false_jkps_4,0.817777778,false_dkps_3,0.791111111,false_djkpws_3,0.786666667,true_kps_3,0.811111111,false_kpws_4,0.797777778,no_p_1,0.803333333,true_jk_1,0.786666667,false_j_1,0.771111111,false_ps_3,0.821111111,false_kws_4,0.797777778
no_x_1,0.816666667,true_pws_2,0.79,no_dw_4,0.786666667,true_jks_3,0.811111111,false_jpws_3,0.797777778,no_x_2,0.802222222,true_dkws_3,0.786666667,no_djkpw_2,0.77,false_ks_2,0.821111111,no_jkw_4,0.795555556
no_x_3,0.816666667,true_jws_2,0.79,true_dks_2,0.786666667,false_s_4,0.811111111,false_dps_4,0.797777778,no_pw_1,0.802222222,false_jk_1,0.786666667,true_jws_2,0.77,false_ks_3,0.821111111,no_djkpw_3,0.795555556
true_js_3,0.816666667,false_pws_2,0.79,true_djkws_3,0.786666667,false_kps_3,0.811111111,false_djps_4,0.797777778,true_djs_4,0.802222222,false_dkws_3,0.786666667,true_jkws_3,0.77,false_kps_3,0.821111111,true_kps_2,0.795555556
true_jws_3,0.816666667,false_jws_2,0.79,false_dks_2,0.786666667,false_jks_3,0.811111111,false_djks_2,0.797777778,false_djs_4,0.802222222,true_kws_4,0.785555556,false_jws_2,0.77,false_ds_2,0.821111111,true_ds_2,0.795555556
false_js_3,0.816666667,true_ws_4,0.788888889,false_djkws_3,0.786666667,true_jkpws_3,0.81,true_dkws_2,0.796666667,true_js_3,0.801111111,true_dws_4,0.785555556,false_jkws_3,0.77,no_dkpw_2,0.82,true_dws_3,0.795555556
false_jws_3,0.816666667,false_ws_4,0.788888889,no_djw_3,0.785555556,true_dkw_1,0.81,false_dkws_2,0.796666667,false_js_3,0.801111111,false_kws_4,0.785555556,true_ks_2,0.77,true_jkpws_2,0.82,true_dws_4,0.795555556
no_k_3,0.815555556,true_ks_2,0.788888889,true_jps_3,0.785555556,true_djkws_2,0.81,true_dpws_4,0.795555556,true_djkpw_1,0.801111111,false_dws_4,0.785555556,true_jps_4,0.77,true_djws_2,0.82,true_dps_2,0.795555556
true_dkws_3,0.815555556,true_ds_2,0.788888889,true_dps_2,0.785555556,false_jkpws_3,0.81,true_djs_4,0.795555556,false_djkpw_1,0.801111111,true_js_3,0.784444444,false_ks_2,0.77,false_jkpws_2,0.82,true_dkws_4,0.795555556
false_dkws_3,0.815555556,false_ks_2,0.788888889,false_jps_3,0.785555556,false_dkw_1,0.81,true_djpws_3,0.795555556,true_dps_2,0.8,true_dkws_4,0.784444444,false_jps_4,0.77,false_djws_2,0.82,true_dkps_2,0.795555556
no_djpw_2,0.814444444,false_ds_2,0.788888889,false_dps_2,0.785555556,false_djkws_2,0.81,false_dpws_4,0.795555556,false_dps_2,0.8,true_dkp_1,0.784444444,true_djws_3,0.768888889,no_p_1,0.82,false_kps_2,0.795555556
true_kws_3,0.814444444,true_djpws_3,0.787777778,no_djw_4,0.784444444,true_js_3,0.81,false_djs_4,0.795555556,true_jks_3,0.8,true_djkpws_4,0.784444444,false_djws_3,0.768888889,true_ps_2,0.82,false_ds_2,0.795555556
true_dws_3,0.814444444,false_djpws_3,0.787777778,true_jkpws_2,0.784444444,false_js_3,0.81,false_djpws_3,0.795555556,true_dps_4,0.8,false_js_3,0.784444444,no_k_1,0.768888889,true_dps_2,0.82,false_dws_3,0.795555556
true_dkpws_4,0.814444444,no_djw_4,0.786666667,true_dkpw_1,0.784444444,true_jkps_3,0.808888889,true_jp_1,0.794444444,false_jks_3,0.8,false_dkws_4,0.784444444,true_ps_4,0.768888889,false_ps_2,0.82,false_dws_4,0.795555556
true_djs_3,0.814444444,true_ps_4,0.786666667,false_jkpws_2,0.784444444,false_jkps_3,0.808888889,true_jkws_3,0.794444444,false_dps_4,0.8,false_dkp_1,0.784444444,true_ds_2,0.768888889,false_dps_2,0.82,false_dps_2,0.795555556
false_kws_3,0.814444444,true_jps_4,0.786666667,false_dkpw_1,0.784444444,true_s_2,0.807777778,true_jkpws_3,0.794444444,true_js_2,0.798888889,false_djkpws_4,0.784444444,true_dkps_3,0.768888889,no_kw_1,0.818888889,false_dkws_4,0.795555556
false_dws_3,0.814444444,false_ps_4,0.786666667,no_djpw_4,0.783333333,true_jpws_3,0.807777778,false_jp_1,0.794444444,false_js_2,0.798888889,true_ks_3,0.784444444,true_dj_1,0.768888889,no_djkpw_2,0.818888889,false_dkps_2,0.795555556
false_dkpws_4,0.814444444,false_jps_4,0.786666667,true_js_2,0.783333333,true_ds_4,0.807777778,false_jkws_3,0.794444444,no_x_1,0.798888889,true_jkps_3,0.784444444,false_ps_4,0.768888889,true_jp_1,0.818888889,true_pws_4,0.794444444
false_djs_3,0.814444444,true_kps_2,0.785555556,false_js_2,0.783333333,true_djs_3,0.807777778,false_jkpws_3,0.794444444,true_ks_4,0.798888889,false_ks_3,0.784444444,false_ds_2,0.768888889,true_dks_2,0.818888889,true_js_2,0.794444444
no_x_2,0.813333333,true_dps_2,0.785555556,true_dkw_1,0.782222222,true_djs_4,0.807777778,true_ds_4,0.793333333,true_kps_2,0.798888889,false_jkps_3,0.784444444,false_dkps_3,0.768888889,false_jp_1,0.818888889,true_js_3,0.794444444
true_kws_4,0.813333333,true_dps_4,0.785555556,false_dkw_1,0.782222222,true_djps_3,0.807777778,true_dkpws_4,0.793333333,true_djkw_1,0.798888889,no_x_1,0.783333333,false_dj_1,0.768888889,false_dks_2,0.818888889,true_djp_1,0.794444444
true_dkws_4,0.813333333,true_djps_4,0.785555556,true_x_1,0.782222222,false_s_2,0.807777778,false_ds_4,0.793333333,false_ks_4,0.798888889,true_pws_2,0.783333333,no_dw_1,0.767777778,true_pws_3,0.816666667,false_pws_4,0.794444444
false_kws_4,0.813333333,false_kps_2,0.785555556,false_x_1,0.782222222,false_jpws_3,0.807777778,false_dkpws_4,0.793333333,false_kps_2,0.798888889,true_d_1,0.783333333,true_djpws_3,0.767777778,false_pws_3,0.816666667,false_js_2,0.794444444
false_dkws_4,0.813333333,false_dps_2,0.785555556,true_jks_3,0.781111111,false_ds_4,0.807777778,no_x_1,0.792222222,false_djkw_1,0.798888889,true_djp_1,0.783333333,false_djpws_3,0.767777778,no_jkpw_3,0.815555556,false_js_3,0.794444444
no_pw_1,0.812222222,false_dps_4,0.785555556,true_djs_3,0.781111111,false_djs_3,0.807777778,no_dpw_2,0.791111111,no_p_2,0.797777778,false_pws_2,0.783333333,true_dps_4,0.767777778,true_ds_3,0.815555556,false_djp_1,0.794444444
no_dj_1,0.812222222,false_djps_4,0.785555556,false_jks_3,0.781111111,false_djs_4,0.807777778,no_dkw_4,0.79,true_jkps_3,0.797777778,false_d_1,0.783333333,true_dkws_2,0.767777778,true_dps_3,0.815555556,true_kpws_4,0.793333333
no_dj_3,0.812222222,true_pws_3,0.784444444,false_djs_3,0.781111111,false_djps_3,0.807777778,true_kpws_2,0.79,false_jkps_3,0.797777778,false_djp_1,0.783333333,true_djps_4,0.767777778,true_dks_3,0.815555556,true_j_1,0.793333333
true_ws_3,0.812222222,false_pws_3,0.784444444,true_kps_2,0.78,no_djkpw_4,0.805555556,true_jkws_2,0.79,no_d_2,0.796666667,true_ds_3,0.783333333,false_dps_4,0.767777778,true_dkps_3,0.815555556,false_kpws_4,0.793333333
true_pws_2,0.812222222,no_dw_4,0.784444444,true_dp_1,0.78,true_ps_2,0.805555556,false_kpws_2,0.79,no_dpw_4,0.796666667,true_dps_3,0.783333333,false_dkws_2,0.767777778,true_dkpws_2,0.815555556,false_j_1,0.793333333
true_dpws_2,0.812222222,true_dkws_2,0.784444444,false_kps_2,0.78,false_ps_2,0.805555556,false_jkws_2,0.79,true_dkps_2,0.796666667,false_ds_3,0.783333333,false_djps_4,0.767777778,true_djp_1,0.815555556,true_jps_3,0.792222222
false_ws_3,0.812222222,false_dkws_2,0.784444444,false_dp_1,0.78,no_djpw_1,0.804444444,true_djkws_3,0.788888889,true_djs_3,0.796666667,false_dps_3,0.783333333,no_p_3,0.766666667,false_ds_3,0.815555556,false_jps_3,0.792222222
false_pws_2,0.812222222,no_djw_3,0.783333333,true_djws_2,0.778888889,no_dkw_3,0.803333333,false_djkws_3,0.788888889,false_dkps_2,0.796666667,no_x_2,0.782222222,true_s_4,0.766666667,false_dps_3,0.815555556,no_dkpw_2,0.791111111
false_dpws_2,0.812222222,true_dws_2,0.783333333,false_djws_2,0.778888889,true_js_2,0.803333333,no_dw_3,0.788888889,false_djs_3,0.796666667,true_kps_3,0.782222222,true_jkp_1,0.766666667,false_dks_3,0.815555556,true_ks_4,0.791111111
no_kp_1,0.812222222,false_dws_2,0.783333333,true_djps_3,0.778888889,true_jpws_2,0.803333333,true_djs_3,0.788888889,no_k_1,0.795555556,false_kps_3,0.782222222,true_jkpws_3,0.766666667,false_dkps_3,0.815555556,true_jks_3,0.791111111
no_w_3,0.811111111,true_dks_2,0.783333333,true_djkws_2,0.778888889,true_dks_2,0.803333333,false_djs_3,0.788888889,true_jps_3,0.795555556,true_djws_3,0.781111111,false_s_4,0.766666667,false_dkpws_2,0.815555556,false_ks_4,0.791111111
no_kpw_3,0.811111111,false_dks_2,0.783333333,false_djps_3,0.778888889,true_dks_3,0.803333333,no_jkpw_3,0.787777778,false_jps_3,0.795555556,false_djws_3,0.781111111,false_jkp_1,0.766666667,false_djp_1,0.815555556,false_jks_3,0.791111111
true_jk_1,0.811111111,no_p_2,0.782222222,false_djkws_2,0.778888889,true_dkp_1,0.803333333,no_x_2,0.787777778,no_dw_3,0.794444444,no_p_2,0.781111111,false_jkpws_3,0.766666667,true_j_1,0.814444444,no_jpw_1,0.79
false_jk_1,0.811111111,true_js_3,0.782222222,no_dw_3,0.776666667,false_js_2,0.803333333,no_p_2,0.787777778,no_dw_4,0.794444444,true_dws_3,0.78,no_kp_1,0.765555556,false_j_1,0.814444444,true_dks_4,0.79
no_dkp_3,0.811111111,true_jks_3,0.782222222,no_pw_1,0.775555556,false_jpws_2,0.803333333,true_jks_3,0.787777778,true_kpws_3,0.794444444,false_dws_3,0.78,no_djw_1,0.765555556,no_x_1,0.814444444,false_dks_4,0.79
true_kps_2,0.811111111,true_dkps_2,0.782222222,no_dkw_4,0.775555556,false_dks_2,0.803333333,true_djps_3,0.787777778,true_jkpws_2,0.794444444,true_kpws_4,0.78,true_pws_3,0.765555556,true_kps_2,0.813333333,no_p_3,0.788888889
true_dkps_2,0.811111111,false_js_3,0.782222222,true_dpws_3,0.775555556,false_dks_3,0.803333333,true_djks_3,0.787777778,true_dkpw_1,0.794444444,false_kpws_4,0.78,true_js_4,0.765555556,true_kpws_3,0.813333333,true_kps_4,0.788888889
false_kps_2,0.811111111,false_jks_3,0.782222222,true_dkps_2,0.775555556,false_dkp_1,0.803333333,false_jks_3,0.787777778,false_kpws_3,0.794444444,true_dpws_4,0.778888889,true_jkws_2,0.765555556,true_dkps_2,0.813333333,true_jks_2,0.788888889
false_dkps_2,0.811111111,false_dkps_2,0.782222222,true_djs_2,0.775555556,true_pws_2,0.802222222,false_djps_3,0.787777778,false_jkpws_2,0.794444444,false_dpws_4,0.778888889,true_ds_4,0.765555556,false_kps_2,0.813333333,true_jkps_3,0.788888889
no_djk_3,0.81,true_ks_4,0.781111111,false_dpws_3,0.775555556,true_dk_1,0.802222222,false_djks_3,0.787777778,false_dkpw_1,0.794444444,true_dws_2,0.778888889,true_dps_2,0.765555556,false_kpws_3,0.813333333,true_dpws_4,0.788888889
true_dpws_3,0.81,true_kpws_3,0.781111111,false_dkps_2,0.775555556,false_pws_2,0.802222222,true_j_1,0.786666667,no_djw_4,0.793333333,true_dk_1,0.778888889,false_pws_3,0.765555556,false_dkps_2,0.813333333,false_kps_4,0.788888889
false_dpws_3,0.81,true_jk_1,0.781111111,false_djs_2,0.775555556,false_dk_1,0.802222222,true_js_3,0.786666667,true_jks_4,0.793333333,true_djs_3,0.778888889,false_js_4,0.765555556,true_js_2,0.813333333,false_jks_2,0.788888889
no_p_1,0.81,true_jks_4,0.781111111,true_jkps_3,0.773333333,true_dkps_3,0.802222222,true_jps_3,0.786666667,true_djps_3,0.793333333,false_dws_2,0.778888889,false_jkws_2,0.765555556,false_js_2,0.813333333,false_jkps_3,0.788888889
no_j_1,0.81,false_ks_4,0.781111111,true_d_1,0.773333333,true_djks_3,0.802222222,true_djp_1,0.786666667,false_jks_4,0.793333333,false_dk_1,0.778888889,false_ds_4,0.765555556,true_dj_1,0.812222222,false_dpws_4,0.788888889
no_dp_3,0.81,false_kpws_3,0.781111111,false_jkps_3,0.773333333,false_dkps_3,0.802222222,false_j_1,0.786666667,false_djps_3,0.793333333,false_djs_3,0.778888889,false_dps_2,0.765555556,true_djs_2,0.812222222,true_jkp_1,0.787777778
no_dk_2,0.81,false_jk_1,0.781111111,false_d_1,0.773333333,false_djks_3,0.802222222,false_js_3,0.786666667,true_jks_2,0.792222222,no_p_3,0.777777778,no_dp_1,0.764444444,false_dj_1,0.812222222,true_dj_1,0.787777778
no_dk_4,0.81,false_jks_4,0.781111111,no_jkpw_4,0.772222222,no_dpw_1,0.801111111,false_jps_3,0.786666667,true_djs_2,0.792222222,no_dkpw_3,0.777777778,true_jk_1,0.764444444,false_djs_2,0.812222222,true_djs_3,0.787777778
true_djkps_3,0.81,no_kp_2,0.781111111,no_p_1,0.772222222,true_jp_1,0.801111111,false_djp_1,0.786666667,true_djkws_2,0.792222222,no_djkpw_2,0.777777778,true_dks_2,0.764444444,no_jpw_1,0.811111111,false_jkp_1,0.787777778
false_djkps_3,0.81,true_jp_1,0.781111111,true_jks_2,0.772222222,false_jp_1,0.801111111,no_jkw_4,0.785555556,false_jks_2,0.792222222,true_s_2,0.777777778,true_djkp_1,0.764444444,no_kw_3,0.81,false_dj_1,0.787777778
no_kpw_1,0.808888889,true_jks_2,0.781111111,false_jks_2,0.772222222,no_x_1,0.801111111,no_dkpw_4,0.785555556,false_djs_2,0.792222222,true_ps_2,0.777777778,false_jk_1,0.764444444,true_s_4,0.81,false_djs_3,0.787777778
true_pws_3,0.808888889,false_jp_1,0.781111111,no_kpw_1,0.771111111,true_ds_2,0.801111111,true_jkps_3,0.785555556,false_djkws_2,0.792222222,true_kpws_3,0.777777778,false_dks_2,0.764444444,true_jks_2,0.81,true_dkpws_4,0.786666667
false_pws_3,0.808888889,false_jks_2,0.781111111,no_jkpw_2,0.771111111,false_ds_2,0.801111111,true_djkps_3,0.785555556,no_kpw_1,0.791111111,true_jps_3,0.777777778,false_djkp_1,0.764444444,true_ds_4,0.81,true_djks_2,0.786666667
no_p_3,0.808888889,true_jkpws_2,0.78,true_djks_3,0.771111111,true_djpws_3,0.8,true_djkpws_3,0.785555556,true_dpws_3,0.791111111,true_dkpws_4,0.777777778,true_djs_4,0.763333333,true_dps_4,0.81,false_dkpws_4,0.786666667
